,tensione,count_rate
0,1500,0.016666666666666666
1,1550,0.1
2,1600,0.2
3,1650,0.5166666666666667
4,1700,1.4833333333333334
5,1752,3.6333333333333333
6,1801,12.916666666666666
7,1850,45.233333333333334
8,1900,137.08333333333334
9,1950,422.26666666666665
